X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,target
1.445063040918396,-3.0982962180985227,-1.135210780026307,0.3268371423800769,-1.7813913626612332,-0.07560286864432086,0.8350977544203327,2.027859100522645,2.045422681064,-2.6275394509584453,0.823141099972966,0.19123336013472597,2.1670247392993733,-7.495291085242145,4.781762989151129,0
1.12655011252569,1.0721436569408116,1.2045301283408907,2.2917200525135897,1.7985090643301302,-1.8838884679507397,-0.7928923742994831,1.0126119651539005,-0.09937077803491323,1.1116209800574737,1.6079544212170016,-0.5029123244708549,1.9319329754521268,2.8413368748841012,3.9148950946386156,0
2.516510563546632,4.17417137602269,3.201945169259374,-1.898934427031427,-1.0825637155457992,3.6540562440276565,-1.5745650347412146,-4.479348713291211,2.0997598681942327,1.6740780432780338,-0.4036404639783342,7.707795470148506,-0.7504750963386578,6.508556443729273,-6.064098767441676,0
3.751592997350273,1.5452612920316522,-2.307145292062287,2.6282043330691054,-3.850568280707178,-0.9939242755648536,1.4462100700497194,0.6569083007411918,2.164463560755556,-5.118320873265195,1.4788867201808227,2.786598542269155,2.1162735202411036,-6.3295932457830055,1.8741048844893864,0
1.306110053763656,-2.9468322511043397,1.8889632025411476,2.4937660896672016,-3.2308222376582445,-3.481049077765282,-4.133078409124129,-1.647340025493955,1.203803317445404,-1.5883655670897192,0.3910175106624747,0.226427080345911,4.153482817618436,-9.547252120275655,3.282055438914921,0
-1.1331252250073056,1.8977773502005273,-1.8111135145072719,2.1128295366888947,-0.2369057493038933,-1.414853726992255,-1.767172484318371,-1.3687217041336575,-2.7051632423014054,-0.22366826924232353,-0.8409144664761454,-2.2664993152241792,-1.0714165996212595,1.1752415352717636,-1.1399281017474872,0
-0.309091309925267,2.026843609930473,5.650386373700516,-1.4226312638807008,0.11442465066329188,-2.3782064513616796,1.8642756120809871,-2.9144621712111203,2.2814952772735704,-1.0214103605805924,0.7649377381200063,3.1046126526395974,-1.0278338669969915,-0.04710179640869401,-9.08406676681784,1
0.08238848836175605,1.7653370245325035,-0.31276784409472275,0.656436579164215,-0.4594528203090775,0.5360191623878285,1.3836582306856404,-0.26091199309399127,0.8772039046730731,-2.381317715403039,-4.2073252806092105,3.0445347374126452,-6.013962586611358,0.007095947825579816,-4.7089372445220254,0
-1.0070712573813894,-0.25684770006803714,-1.3161380206328344,-2.4834012251171087,-2.092071058683044,-0.059560824419718994,1.3221616057489896,1.208188798161939,-1.5873876815875376,-0.5852575327957144,-1.8093927565197707,-1.679935218843966,-1.8347282482697649,-0.875706242407834,-4.252129570358354,0
-2.4512113512140856,-1.2039961486751065,3.9086994300706777,0.19425904983781206,0.02321117496273617,-4.486640570057793,-1.0923825346582647,-1.2994824967618381,1.7476984945310572,-0.9999687770460143,4.4390574341189275,-3.2099492445183064,3.342662889447647,-7.225258564328587,-1.210048301251945,0
2.9034778984175103,2.429869976111257,4.59570220127505,0.2932838002776219,1.6122859932237223,0.3112287869189182,3.160343792643501,-1.1702334544828685,3.7615925315925756,0.26015303327292716,-1.1317755975314838,7.761837729605913,-1.9155799081981029,4.943751285676213,-4.8017440958836355,0
-0.9135304336084726,5.0291704348608315,1.20574930012916,0.07309864312774739,-1.1319356481843452,-2.132142178183404,1.7872255958528753,-2.9456627171641516,-0.5217629951922294,1.7712699358728443,1.2619947061916843,1.4709276077806401,-0.07701481642847444,4.8881146473129675,-11.140714451024852,0
0.9143069853675359,2.2636248823327736,2.3075193999919326,-3.9426408061022276,-1.637003085003127,3.1861371412920905,0.5298520053179328,-3.2020757309861874,1.71282634118313,0.9483466440012318,0.9012272203802747,4.747866638657413,0.16848895950179094,3.190577313799321,-7.10585729482266,0
2.9564280474957676,-1.6165734010901587,1.122387046231322,0.02891594632894834,-1.7583315266949815,-0.9836599045830915,-0.34123158057849534,0.8461670117117814,1.141705522769596,1.5961822932979755,3.086978651754753,1.1783982250869562,6.753630611452474,-1.4129586861589156,3.9111289325831806,0
-1.4808797360142778,0.7953520260267304,-6.792455213435786,3.7813193403978773,2.157792936452253,0.7888900802342576,-1.2737138858056682,1.5513331531682883,-3.6040867570775283,-1.9563006681613135,1.2731688455847299,-6.155660424967379,-0.4759942520346462,0.2913982475053041,8.936688242626973,0
-0.2619717385222968,1.088687132882533,-0.5495587637643284,-1.0892217712791075,-1.5419601781611574,1.4000475398292354,0.5519942375684455,-0.5827423744702729,0.45467851539672144,-1.975155088466317,-3.3153077057032214,2.129798710683453,-4.656250322170055,-0.913952617276777,-4.766126186704225,0
-0.8805506849222646,0.8950171896123332,-1.753091788359163,-0.10538553425634578,-1.4336476412521728,2.4972352189740565,1.7577644852318264,-1.3536973398019447,3.0285507258905056,-1.762778485476027,-0.7236184973006018,3.355036371199534,-3.050946196145261,-3.471673142442604,-4.490654934802714,0
2.4159971935170113,1.685676909084135,4.297077115098523,-1.5358994744099785,1.0053075359692816,-0.5694108207054964,2.1693249921411173,-0.08992276861243809,0.21414820830433412,-2.448744821280801,-3.9742704467081627,4.1047035358703114,-4.6626326740714115,4.1161323614567245,-4.569354545814105,0
0.3138634547056832,0.8846743877407652,0.2668675238567671,-3.261411820529998,-2.9164217083042914,1.6863667286863215,-0.24062830218431697,-1.407493723516413,-0.12876886912094365,0.2853074772498567,-0.3219477028323441,1.5783539368996695,0.09284054298322765,0.32176149596773845,-5.194379270621274,0
0.7061095470425067,0.6143134190672079,1.3628522680280157,-0.35192872077700377,0.4724314036698294,0.6493002016605172,1.9593396825922587,-1.453690898252961,0.9374200223628552,-2.93321648435957,-2.856454576820557,3.3149883905809734,-4.08021224916215,-0.13924403732240903,-3.8641208926572426,0
-0.22165750625074265,-0.6952884074076964,-0.484377513202853,-1.9889621296556563,-1.6984771687463627,0.8860121261140892,1.0720910742104006,-0.5669804788999873,0.07816801027274645,-1.8940940714288577,-0.7716240499510854,0.34577955412645256,-0.9535758664541414,-2.8313063195848747,-2.8847010436163703,0
0.40819633012738055,1.3978650288506098,1.4640291643147432,1.3316278647595874,-0.21134093154672795,-2.1630182777378257,-0.5168311808617396,-0.44710432734014727,0.4758470830404389,0.5011035702162101,1.455863771021035,0.2450754058295444,1.5850853713402866,0.30431203058988393,-0.8717002177138435,0
-3.890105766863739,-0.9016899650256577,0.6188863106659012,-1.403243071671714,0.19179894630957806,-0.24043476735051716,2.5883854928190577,-0.6487466911427441,2.024332521468363,1.182227715737758,-0.6121746875382823,0.017435982050260847,-2.8920068530185734,-2.6899952504487037,-7.808660337838666,1
1.8887154606904915,3.7993646330997315,0.4155337039617006,0.35897985088433426,-1.9305690011958188,0.582664336056107,-0.1914070953782625,-1.7626764364860217,0.17156469149931264,-1.1638972841411677,-2.6766285193865,4.335127613057369,-3.0800427848224796,2.986872478016348,-5.468306746053769,0
0.8618492079585249,2.420800806308422,0.7965786274674918,-1.4270130507400107,-1.3678955207171666,1.4017410426181163,2.8104281398234354,-2.2311358698538686,2.2964084818330295,-0.671855724415811,1.226028980540578,4.3415847199962645,-0.05451183716278945,0.8710659433707001,-6.816049063482176,0
-0.3622150508686488,-0.040712289188723716,-4.43954895865946,-0.8061184302866089,-0.18322904048536315,1.445882803769237,-0.9837963265352638,0.4455974658643518,-4.492931187686128,-1.466971277210757,1.2187999292249736,-5.185994333331882,1.4557778699994295,1.0271821014949771,4.634971808110478,0
-2.3317631241728787,1.4692063720501896,0.8351472212693728,1.2216722176914936,-2.4728255472459812,-3.8662347106831088,-0.49494562374752094,-2.233201558800073,0.9215230275915847,-0.519154454592392,2.58835356107141,-1.5179379221882416,1.6462415346109844,-5.4781111480681846,-6.373251787205794,0
-0.4626480504044743,-0.7273231582624327,-0.21289085834556573,-1.1151284829977361,-0.2746241715658969,0.582011148479471,2.3001815967692343,-0.880892991436999,0.22241219721206196,-3.575855351904798,-2.0786150994586823,0.8087454619598936,-3.29478682384129,-3.065151749943091,-3.3319604525949464,1
0.31871485911248243,-0.6880532904957377,0.33171599700653637,-0.04093925561993128,-3.2770150014873356,-0.598539937657561,-3.550726505013845,-2.820830899959655,-0.9283708682287326,-2.769452681540864,-2.135236298153348,0.2767375811974917,-0.5797575787661396,-5.528805615838849,-1.4101311310920606,0
0.6088910858019791,3.6780533417935843,-1.2948149343843318,0.665181794061779,-1.5136715665043583,3.591569800895269,0.7167980687036364,-3.6857806773213024,3.3645216907778592,-1.512010138440809,0.2854808842768095,6.063627962909862,-2.2854640758638904,-0.12659552338468802,-5.302964339224941,0
0.7141636537914409,-0.4599842858647536,-3.745540483960443,1.5678777159939483,-3.3185051038714537,-0.17356214600565956,1.028555394280102,0.12012989831269216,1.0933136094292502,-3.0326536199452563,1.6780181066146538,-0.08373209309867133,2.2400441177032406,-7.212020565028304,1.07006342685666,0
2.389479548986615,3.4832151067487866,1.711445344161511,-0.9955163521570539,-1.8893132490785502,1.142897832817149,1.0134105398721966,-3.6346549293323873,1.1962452359304099,-1.3113220966459418,0.3792645737719491,5.357777346228888,0.1390937378837734,2.4160102866503856,-6.486348010032242,0
-0.2524871444958784,0.1809290474096028,-4.430924351759024,1.9682002319208973,0.3123518783105932,0.9075017478241918,-1.7506159958776322,0.11436133065006726,-2.970394867143648,-2.269458081892744,-0.07338355128953267,-3.539631330948885,-0.307968064393064,-0.7870016257504105,5.7614943896176944,0
-3.6463500946171767,0.7491074794044204,-0.4568406419420704,-0.7530502499016465,1.4605354581771288,-1.041020786538805,1.3115340153944728,-1.7322223768231115,-0.6885543607629325,-1.227314525122943,4.294661874611872,-4.4884177932689795,0.977323733023849,-2.0256033113418908,-2.6210181804641817,0
-3.124688245442311,2.9533899177674745,-2.409366470469148,-3.0797427467375784,-2.916144768780608,2.417506392147823,1.1676766687181757,-3.865663291625318,-1.5283147311042118,-1.5205245344315377,-2.8050717256886335,0.6353658313864025,-5.629796430430545,0.14709112994448362,-12.85075202765614,0
3.682356733620771,1.7061045756807316,4.741200175323101,-1.4116979222053012,0.10923994167349682,1.9875415871889897,-0.07620784090838195,-1.7544197322133512,3.5437280607706176,3.432016775741187,1.6759092196005958,7.390248312453003,3.1147755890600926,5.886097330818922,-1.6515184676653603,0
-0.6597038673956233,-1.61665297711557,-1.1167726075882687,-3.2742734395131525,-2.6506182428909897,1.6521388211271746,-1.3822913459088184,-1.355827968958752,-1.616428126488223,0.025738253875611905,0.4626077712024186,-1.6554755466972726,1.9017067632890388,-2.4147435626702296,-1.3125202839576762,0
-0.42228330756378174,1.5748629289177725,-8.593565865581745,2.0038618445519094,-1.124166550443754,1.4073998140593735,-0.08172638519257447,0.3498429333533919,-4.903689241216383,-1.7544291364931082,2.4526727656501803,-5.699286461595051,2.4822416444174684,0.5375026832863233,5.0640312192257895,0
-0.5175941818501759,2.962340003442204,-0.921608560049222,1.269203821302392,0.06955981741897155,2.5995687069946225,1.9036367619600285,-1.9434585957900659,2.9238516738545615,-3.2058207617228116,-4.273311477111783,5.593245551452156,-8.206611549111916,-0.4448903859723548,-6.48139810950179,0
4.5988395416857735,0.001821386513309986,0.9842254378571201,2.7652242739690864,-3.399856897528906,-2.9559662698387474,-1.961104620183392,-1.108691354302916,-0.6276369283098762,1.35434830819875,0.24783720559056488,2.949326342568018,6.223433865326753,-0.07459782409528604,1.7007895943596991,0
0.1893578133093764,0.989626440792712,0.8253219295573091,-1.0389129167773166,-0.11924955766005851,0.809886325560191,0.7429752963596296,-0.8787958788208529,-0.16067505968674767,-0.2576968229883785,-2.5180695651922553,2.107174214050584,-2.9808694552682997,2.2655263825584653,-4.144284194052018,0
